,aspect_term,polarity,review_text
144,['cuisine'],0,"['an', 'oasis', 'of', 'refinement', 'food', 'though', 'somewhat', 'uneven', 'often', 'reaches', 'the', 'pinnacles', 'of', 'new', 'american', 'fine', 'aspect', 'term', ""chef's"", 'passion', 'and', ""kitchen's"", 'precise', 'execution', 'is', 'most', 'evident', 'in', 'the', 'fish', 'dishes', 'and', 'soups']"
145,['wine'],0,"['if', 'you', 'love', 'aspect', 'term', 'and', 'cheese', 'and', 'delicious', 'french', 'fare', ""you'll"", 'love', 'artisanal']"
146,"['french', 'fare']",0,"['if', 'you', 'love', 'wine', 'and', 'cheese', 'and', 'delicious', 'aspect', 'term', ""you'll"", 'love', 'artisanal']"
147,['cheese'],0,"['if', 'you', 'love', 'wine', 'and', 'aspect', 'term', 'and', 'delicious', 'french', 'fare', ""you'll"", 'love', 'artisanal']"
148,"['indian', 'food']",0,"['i', 'love', 'aspect', 'term', 'and', 'consider', 'myself', 'to', 'be', 'quite', 'an', 'expert', 'on', 'it']"
149,"['baby', 'pizzas']",1,"['some', 'aspect', 'term', 'get', 'their', 'wish']"
150,['waiting'],2,"['overall', 'a', 'oh', 'ya', 'even', 'though', 'there', 'is', 'aspect', 'term', 'it', 'is', 'deff', 'worth', 'it']"
151,"['lava', 'cake', 'dessert']",0,"['the', 'aspect', 'term', 'was', 'incredible', 'and', 'i', 'recommend', 'it']"
152,"['baby', 'pizzas']",1,"['vt', 'is', 'what', 'aspect', 'term', 'hope', 'to', 'be', 'when', 'they', 'grow', 'up']"
153,['service'],2,"['from', 'the', 'terrible', 'aspect', 'term', 'to', 'the', 'bland', 'food', 'not', 'to', 'mention', 'the', 'unaccommodating', 'managers', 'the', 'overall', 'experience', 'was', 'horrible']"
154,['food'],2,"['from', 'the', 'terrible', 'service', 'to', 'the', 'bland', 'aspect', 'term', 'not', 'to', 'mention', 'the', 'unaccommodating', 'managers', 'the', 'overall', 'experience', 'was', 'horrible']"
155,['managers'],2,"['from', 'the', 'terrible', 'service', 'to', 'the', 'bland', 'food', 'not', 'to', 'mention', 'the', 'unaccommodating', 'aspect', 'term', 'the', 'overall', 'experience', 'was', 'horrible']"
156,['food'],0,"['lahore', 'is', 'a', 'great', 'place', 'to', 'duck', 'into', 'late', 'night', 'when', 'you', 'need', 'some', 'really', 'tasty', 'aspect', 'term', 'on', 'the', 'cheap', ""you'll"", 'likely', 'have', 'trouble', 'finishing', 'the', 'amount', 'of', 'food', 'you', 'get', 'for', 'four', 'dollars']"
157,['food'],0,"['lahore', 'is', 'a', 'great', 'place', 'to', 'duck', 'into', 'late', 'night', 'when', 'you', 'need', 'some', 'really', 'tasty', 'food', 'on', 'the', 'cheap', ""you'll"", 'likely', 'have', 'trouble', 'finishing', 'the', 'amount', 'of', 'aspect', 'term', 'you', 'get', 'for', 'four', 'dollars']"
158,['table'],2,"['the', 'last', 'time', 'i', 'went', 'we', 'were', 'seated', 'at', 'a', 'aspect', 'term', 'in', 'a', 'corridor', 'next', 'to', 'the', 'kitchen']"
159,"['selection', 'of', 'wines']",0,"['good', 'aspect', 'term', 'ranging', 'from', 'affordable', 'to', 'high', 'end']"
160,"['italian', 'decor']",0,"['nice', 'restaurant', 'overall', 'with', 'classic', 'upscale', 'aspect', 'term']"
161,['food'],2,"['not', 'impressed', 'with', 'the', 'aspect', 'term']"
162,"['dining', 'experience']",0,"['the', 'entire', 'aspect', 'term', 'was', 'wonderful']"
163,"['wine', 'selection']",0,"['the', 'aspect', 'term', 'by', 'the', 'glass', 'and', 'bottle', 'is', 'wonderful', 'and', 'i', 'always', 'recommend', 'that', 'friends', 'make', 'a', 'reservation', 'if', ""they're"", 'going', 'to', 'be', 'in', 'town']"
164,['reservation'],1,"['the', 'wine', 'selection', 'by', 'the', 'glass', 'and', 'bottle', 'is', 'wonderful', 'and', 'i', 'always', 'recommend', 'that', 'friends', 'make', 'a', 'aspect', 'term', 'if', ""they're"", 'going', 'to', 'be', 'in', 'town']"
165,['service'],0,"['aspect', 'term', 'is', 'highly', 'refined', 'our', 'seating', 'was', 'delayed', '35', 'minutes', 'past', 'our', 'reservation', 'and', 'the', 'maitre', ""d'"", 'apologized', 'and', 'regularly', 'kept', 'us', 'apprised', 'of', 'progress']"
166,['maitre'],0,"['service', 'is', 'highly', 'refined', 'our', 'seating', 'was', 'delayed', '35', 'minutes', 'past', 'our', 'reservation', 'and', 'the', 'aspect', 'term', ""d'"", 'apologized', 'and', 'regularly', 'kept', 'us', 'apprised', 'of', 'progress']"
167,['reservation'],2,"['service', 'is', 'highly', 'refined', 'our', 'seating', 'was', 'delayed', '35', 'minutes', 'past', 'our', 'aspect', 'term', 'and', 'the', 'maitre', ""d'"", 'apologized', 'and', 'regularly', 'kept', 'us', 'apprised', 'of', 'progress']"
168,"['panang', 'duck']",0,"['order', 'the', 'aspect', 'term', ""it's"", 'fantastic']"
169,"['raw', 'vegatables']",2,"['food', 'is', 'usually', 'very', 'good', 'though', 'ocasionally', 'i', 'wondered', 'about', 'freshmess', 'of', 'aspect', 'term', 'in', 'side', 'orders']"
170,['service'],2,"['other', 'than', 'the', 'crappy', 'aspect', 'term', 'from', 'two', 'individuals', ""it's"", 'great']"
171,['indian'],0,"['they', 'have', 'authentic', 'aspect', 'term', 'at', 'amazin', 'prices']"
172,['prices'],0,"['they', 'have', 'authentic', 'indian', 'at', 'amazin', 'aspect', 'term']"
173,['ambiance'],0,"['aspect', 'term', 'relaxed', 'and', 'stylish']"
174,"['bbq', 'salmon']",0,"['luckily', 'we', 'saved', 'room', 'for', 'the', 'aspect', 'term', 'sea', 'bass', 'and', 'crispy', 'duck']"
175,"['sea', 'bass']",0,"['luckily', 'we', 'saved', 'room', 'for', 'the', 'bbq', 'salmon', 'aspect', 'term', 'and', 'crispy', 'duck']"
176,"['crispy', 'duck']",0,"['luckily', 'we', 'saved', 'room', 'for', 'the', 'bbq', 'salmon', 'sea', 'bass', 'and', 'aspect', 'term']"
177,['ingredients'],0,"['yes', 'they', 'use', 'fancy', 'aspect', 'term', 'but', 'even', 'fancy', 'ingredients', ""don't"", 'make', 'for', 'good', 'pizza', 'unless', 'someone', 'knows', 'how', 'to', 'get', 'the', 'crust', 'right']"
178,['ingredients'],0,"['yes', 'they', 'use', 'fancy', 'ingredients', 'but', 'even', 'fancy', 'aspect', 'term', ""don't"", 'make', 'for', 'good', 'pizza', 'unless', 'someone', 'knows', 'how', 'to', 'get', 'the', 'crust', 'right']"
179,['pizza'],2,"['yes', 'they', 'use', 'fancy', 'ingredients', 'but', 'even', 'fancy', 'ingredients', ""don't"", 'make', 'for', 'good', 'aspect', 'term', 'unless', 'someone', 'knows', 'how', 'to', 'get', 'the', 'crust', 'right']"
180,['crust'],1,"['yes', 'they', 'use', 'fancy', 'ingredients', 'but', 'even', 'fancy', 'ingredients', ""don't"", 'make', 'for', 'good', 'pizza', 'unless', 'someone', 'knows', 'how', 'to', 'get', 'the', 'aspect', 'term', 'right']"
181,['kababs'],0,"['and', 'yes', 'dal', 'bukhara', 'is', 'so', 'dam', 'good', 'and', 'so', 'are', 'all', 'the', 'aspect', 'term']"
182,"['dal', 'bukhara']",0,"['and', 'yes', 'aspect', 'term', 'is', 'so', 'dam', 'good', 'and', 'so', 'are', 'all', 'the', 'kababs']"
183,['eating'],0,"['i', 'look', 'forward', 'to', 'aspect', 'term', 'here', 'again']"
184,['taste'],0,"[""i've"", 'been', 'coming', 'here', 'as', 'a', 'child', 'and', 'always', 'come', 'back', 'for', 'the', 'aspect', 'term']"
185,['meal'],0,"['tuk', 'tuk', 'is', 'one', 'of', 'those', 'comfortable', 'neighborhood', 'joints', 'where', 'you', 'know', 'you', 'will', 'always', 'have', 'a', 'good', 'aspect', 'term', 'at', 'a', 'fair', 'price']"
186,['price'],0,"['tuk', 'tuk', 'is', 'one', 'of', 'those', 'comfortable', 'neighborhood', 'joints', 'where', 'you', 'know', 'you', 'will', 'always', 'have', 'a', 'good', 'meal', 'at', 'a', 'fair', 'aspect', 'term']"
187,"['glass', 'of', 'prosecco']",0,"['a', 'glass', 'of', 'leaping', 'lizard', 'a', 'aspect', 'term', 'and', 'the', 'mussels', 'had', 'everything', 'happy']"
188,['mussels'],0,"['a', 'glass', 'of', 'leaping', 'lizard', 'a', 'glass', 'of', 'prosecco', 'and', 'the', 'aspect', 'term', 'had', 'everything', 'happy']"
189,"['glass', 'of', 'leaping', 'lizard']",0,"['a', 'aspect', 'term', 'a', 'glass', 'of', 'prosecco', 'and', 'the', 'mussels', 'had', 'everything', 'happy']"
190,['food'],1,"['aspect', 'term', 'was', 'average', 'and', 'creme', 'brulee', 'was', 'awful', 'the', 'sugar', 'was', 'charred', 'not', 'caramelized', 'and', 'smelled', 'of', 'kerosene']"
191,"['creme', 'brulee']",2,"['food', 'was', 'average', 'and', 'aspect', 'term', 'was', 'awful', 'the', 'sugar', 'was', 'charred', 'not', 'caramelized', 'and', 'smelled', 'of', 'kerosene']"
192,['sugar'],2,"['food', 'was', 'average', 'and', 'creme', 'brulee', 'was', 'awful', 'the', 'aspect', 'term', 'was', 'charred', 'not', 'caramelized', 'and', 'smelled', 'of', 'kerosene']"
193,['food'],0,"['the', 'aspect', 'term', 'always', 'tastes', 'fresh', 'and', 'served', 'promptly']"
194,['served'],0,"['the', 'food', 'always', 'tastes', 'fresh', 'and', 'aspect', 'term', 'promptly']"
195,['pizza'],0,"['the', 'aspect', 'term', 'here', 'is', 'delicious']"
196,['pizza'],0,"['aspect', 'term', 'and', 'garlic', 'knots', 'are', 'great', 'as', 'well', 'i', 'order', 'from', 'them', 'quite', 'often', 'and', 'the', 'delivery', 'is', 'always', 'super', 'quick']"
197,['delivery'],0,"['pizza', 'and', 'garlic', 'knots', 'are', 'great', 'as', 'well', 'i', 'order', 'from', 'them', 'quite', 'often', 'and', 'the', 'aspect', 'term', 'is', 'always', 'super', 'quick']"
198,"['garlic', 'knots']",0,"['pizza', 'and', 'aspect', 'term', 'are', 'great', 'as', 'well', 'i', 'order', 'from', 'them', 'quite', 'often', 'and', 'the', 'delivery', 'is', 'always', 'super', 'quick']"
199,"['chinese', 'food']",0,"['for', 'great', 'aspect', 'term', 'nearby', 'you', 'have', 'wu', 'liang', 'ye', 'and', 'grand', 'sichuan', 'just', 'a', 'block', 'away']"
200,['service'],1,"['but', 'who', 'says', ""murray's"", 'is', 'anything', 'about', 'aspect', 'term']"
201,['food'],2,"['this', 'place', 'is', 'really', 'trendi', 'but', 'they', 'have', 'forgotten', 'about', 'the', 'most', 'important', 'part', 'of', 'a', 'restaurant', 'the', 'aspect', 'term']"
202,['chef'],0,"['hats', 'off', 'to', 'the', 'aspect', 'term']"
203,['service'],2,"['aspect', 'term', 'could', 'be', 'improved', 'but', 'overall', 'this', 'is', 'a', 'place', 'that', 'understands', 'the', 'importance', 'of', 'little', 'things', 'the', 'heavy', 'black', 'antique', 'seeming', 'teapot', 'for', 'one', 'in', 'the', 'restaurant', 'experience']"
204,['teapot'],0,"['service', 'could', 'be', 'improved', 'but', 'overall', 'this', 'is', 'a', 'place', 'that', 'understands', 'the', 'importance', 'of', 'little', 'things', 'the', 'heavy', 'black', 'antique', 'seeming', 'aspect', 'term', 'for', 'one', 'in', 'the', 'restaurant', 'experience']"
205,['pizza'],0,"['the', 'aspect', 'term', 'is', 'delicious', 'they', 'use', 'fresh', 'mozzarella', 'instead', 'of', 'the', 'cheap', 'frozen', 'shredded', 'cheese', 'common', 'to', 'most', ""pizzaria's""]"
206,"['fresh', 'mozzarella']",0,"['the', 'pizza', 'is', 'delicious', 'they', 'use', 'aspect', 'term', 'instead', 'of', 'the', 'cheap', 'frozen', 'shredded', 'cheese', 'common', 'to', 'most', ""pizzaria's""]"
207,['cheese'],2,"['the', 'pizza', 'is', 'delicious', 'they', 'use', 'fresh', 'mozzarella', 'instead', 'of', 'the', 'cheap', 'frozen', 'shredded', 'aspect', 'term', 'common', 'to', 'most', ""pizzaria's""]"
208,['place'],0,"['its', 'an', 'excellent', 'aspect', 'term', 'to', 'relax', 'and', 'the', 'food', 'is', 'one', 'of', 'the', 'best', 'in', 'the', 'city', 'of', 'new', 'york']"
209,['food'],0,"['its', 'an', 'excellent', 'place', 'to', 'relax', 'and', 'the', 'aspect', 'term', 'is', 'one', 'of', 'the', 'best', 'in', 'the', 'city', 'of', 'new', 'york']"
210,['service'],0,"['aspect', 'term', 'is', 'friendly', 'and', 'never', 'had', 'a', 'problem', 'walking', 'in', 'and', 'getting', 'a', 'table']"
211,"['getting', 'a', 'table']",0,"['service', 'is', 'friendly', 'and', 'never', 'had', 'a', 'problem', 'walking', 'in', 'and', 'aspect', 'term']"
212,"['bistro', 'type', 'vibe']",0,"['the', 'atmosphere', 'was', 'crowded', 'but', 'it', 'was', 'a', 'great', 'aspect', 'term']"
213,['waitress'],2,"['first', 'off', 'the', 'aspect', 'term', 'was', 'completely', 'unattentive', 'the', '2', 'times', 'we', 'saw', 'her', 'odd', 'in', 'a', 'restaurant', 'with', '6', 'tables', 'and', 'got', 'our', 'order', 'wrong']"
214,['tables'],1,"['first', 'off', 'the', 'waitress', 'was', 'completely', 'unattentive', 'the', '2', 'times', 'we', 'saw', 'her', 'odd', 'in', 'a', 'restaurant', 'with', '6', 'aspect', 'term', 'and', 'got', 'our', 'order', 'wrong']"
215,['food'],2,"['the', 'aspect', 'term', 'was', 'bland', 'oily']"
216,['prices'],0,"['what', 'is', 'even', 'better', 'is', 'that', 'the', 'aspect', 'term', 'are', 'very', 'affordable', 'as', 'well', 'and', 'the', 'food', 'is', 'really', 'good']"
217,['food'],0,"['what', 'is', 'even', 'better', 'is', 'that', 'the', 'prices', 'are', 'very', 'affordable', 'as', 'well', 'and', 'the', 'aspect', 'term', 'is', 'really', 'good']"
218,['fish'],0,"['the', 'aspect', 'term', 'is', 'fresh', 'but', 'the', 'variety', 'of', 'fish', 'is', 'nothing', 'out', 'of', 'ordinary']"
219,"['variety', 'of', 'fish']",2,"['the', 'fish', 'is', 'fresh', 'but', 'the', 'aspect', 'term', 'is', 'nothing', 'out', 'of', 'ordinary']"
220,"['pesto', 'pizza']",0,"['our', 'favorite', 'meal', 'is', 'a', 'aspect', 'term', 'the', 'house', 'salad', 'and', 'a', 'good', 'bottle', 'of', 'wine']"
221,"['house', 'salad']",0,"['our', 'favorite', 'meal', 'is', 'a', 'pesto', 'pizza', 'the', 'aspect', 'term', 'and', 'a', 'good', 'bottle', 'of', 'wine']"
222,"['bottle', 'of', 'wine']",0,"['our', 'favorite', 'meal', 'is', 'a', 'pesto', 'pizza', 'the', 'house', 'salad', 'and', 'a', 'good', 'aspect', 'term']"
223,['meal'],0,"['our', 'favorite', 'aspect', 'term', 'is', 'a', 'pesto', 'pizza', 'the', 'house', 'salad', 'and', 'a', 'good', 'bottle', 'of', 'wine']"
224,['bartender'],0,"['and', 'kruno', 'the', 'beverage', 'manager', 'is', 'the', 'best', 'aspect', 'term', 'i', 'have', 'yet', 'to', 'come', 'across']"
225,"['beverage', 'manager']",0,"['and', 'kruno', 'the', 'aspect', 'term', 'is', 'the', 'best', 'bartender', 'i', 'have', 'yet', 'to', 'come', 'across']"
226,['ambiance'],0,"['aspect', 'term', 'and', 'music', 'funky', 'which', 'i', 'enjoy']"
227,['music'],0,"['ambiance', 'and', 'aspect', 'term', 'funky', 'which', 'i', 'enjoy']"
228,['food'],0,"['the', 'aspect', 'term', 'drinks', 'and', 'service', 'are', 'clearly', 'among', 'the', 'best', 'in', 'the', 'city']"
229,['drinks'],0,"['the', 'food', 'aspect', 'term', 'and', 'service', 'are', 'clearly', 'among', 'the', 'best', 'in', 'the', 'city']"
230,['service'],0,"['the', 'food', 'drinks', 'and', 'aspect', 'term', 'are', 'clearly', 'among', 'the', 'best', 'in', 'the', 'city']"
231,['food'],1,"['i', 'went', 'there', 'in', 'late', 'afternoon', 'for', 'some', 'bite', 'size', 'aspect', 'term', 'and', 'refleshment', 'with', 'my', 'date']"
232,['refleshment'],1,"['i', 'went', 'there', 'in', 'late', 'afternoon', 'for', 'some', 'bite', 'size', 'food', 'and', 'aspect', 'term', 'with', 'my', 'date']"
233,['ambiance'],0,"['i', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', 'alluring', 'aspect', 'term', 'or', 'the', 'five', 'star', 'service', 'featuring', 'a', 'sommlier', 'and', 'a', 'complicated', 'maze', 'of', 'captain', 'and', 'back', 'waiters', 'you', 'come', 'for', 'the', 'authentic', 'foods', 'the', 'tastes', 'the', 'experiance']"
234,['service'],0,"['i', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', 'alluring', 'ambiance', 'or', 'the', 'five', 'star', 'aspect', 'term', 'featuring', 'a', 'sommlier', 'and', 'a', 'complicated', 'maze', 'of', 'captain', 'and', 'back', 'waiters', 'you', 'come', 'for', 'the', 'authentic', 'foods', 'the', 'tastes', 'the', 'experiance']"
235,['foods'],0,"['i', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', 'alluring', 'ambiance', 'or', 'the', 'five', 'star', 'service', 'featuring', 'a', 'sommlier', 'and', 'a', 'complicated', 'maze', 'of', 'captain', 'and', 'back', 'waiters', 'you', 'come', 'for', 'the', 'authentic', 'aspect', 'term', 'the', 'tastes', 'the', 'experiance']"
236,['tastes'],0,"['i', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', 'alluring', 'ambiance', 'or', 'the', 'five', 'star', 'service', 'featuring', 'a', 'sommlier', 'and', 'a', 'complicated', 'maze', 'of', 'captain', 'and', 'back', 'waiters', 'you', 'come', 'for', 'the', 'authentic', 'foods', 'the', 'aspect', 'term', 'the', 'experiance']"
237,['sommlier'],0,"['i', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', 'alluring', 'ambiance', 'or', 'the', 'five', 'star', 'service', 'featuring', 'a', 'aspect', 'term', 'and', 'a', 'complicated', 'maze', 'of', 'captain', 'and', 'back', 'waiters', 'you', 'come', 'for', 'the', 'authentic', 'foods', 'the', 'tastes', 'the', 'experiance']"
238,['captain'],0,"['i', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', 'alluring', 'ambiance', 'or', 'the', 'five', 'star', 'service', 'featuring', 'a', 'sommlier', 'and', 'a', 'complicated', 'maze', 'of', 'aspect', 'term', 'and', 'back', 'waiters', 'you', 'come', 'for', 'the', 'authentic', 'foods', 'the', 'tastes', 'the', 'experiance']"
239,"['back', 'waiters']",0,"['i', 'understand', 'the', 'area', 'and', 'folks', 'you', 'need', 'not', 'come', 'here', 'for', 'the', 'romantic', 'alluring', 'ambiance', 'or', 'the', 'five', 'star', 'service', 'featuring', 'a', 'sommlier', 'and', 'a', 'complicated', 'maze', 'of', 'captain', 'and', 'aspect', 'term', 'you', 'come', 'for', 'the', 'authentic', 'foods', 'the', 'tastes', 'the', 'experiance']"
240,['waitress'],2,"['last', 'time', 'i', 'went', 'here', 'the', 'aspect', 'term', ""didn't"", 'come', 'back', 'after', 'taking', 'our', 'order']"
241,"['tandoori', 'salmon']",0,"['try', 'the', 'aspect', 'term']"
242,['atmosphere'],0,"['eating', 'in', 'the', 'aspect', 'term', 'saves', 'it', 'but', 'at', 'your', 'desk', ""it's"", 'a', 'very', 'disappointing', 'experience']"
243,['space'],2,"['granted', 'the', 'aspect', 'term', 'is', 'smaller', 'than', 'most', 'it', 'is', 'the', 'best', 'service', 'you', 'will', 'find', 'in', 'even', 'the', 'largest', 'of', 'restaurants']"
244,['service'],0,"['granted', 'the', 'space', 'is', 'smaller', 'than', 'most', 'it', 'is', 'the', 'best', 'aspect', 'term', 'you', 'will', 'find', 'in', 'even', 'the', 'largest', 'of', 'restaurants']"
245,['atmorphere'],0,"['i', 'love', 'the', 'aspect', 'term', 'peep']"
246,['service'],0,"['the', 'aspect', 'term', 'was', 'attentive', 'and', 'her', 'suggestions', 'of', 'menu', 'items', 'was', 'right', 'on', 'the', 'mark']"
247,"['menu', 'items']",0,"['the', 'service', 'was', 'attentive', 'and', 'her', 'suggestions', 'of', 'aspect', 'term', 'was', 'right', 'on', 'the', 'mark']"
248,"['three', 'course', 'meal']",0,"['the', 'other', 'night', 'we', 'had', 'the', '30', 'aspect', 'term', 'and', 'everything', 'was', 'delicious', 'if', 'i', 'could', 'of', 'licked', 'the', 'plate', 'clean', 'i', 'would', 'of']"
249,['pizza'],0,"['even', 'after', 'getting', 'pushed', 'out', 'by', 'the', 'no', 'class', 'famous', ""ray's"", 'sal', 'has', 'risen', 'again', 'to', 'carry', 'on', 'his', ""father's"", ""uncle's"", 'legacies', 'with', 'a', 'smile', 'true', 'love', 'for', 'his', 'community', 'and', ""let's"", 'not', 'forget', 'the', 'outstanding', 'aspect', 'term']"
250,['environment'],0,"['the', 'aspect', 'term', 'is', 'romantic', 'but', 'the', 'food', 'is', 'horrible', 'the', 'service', 'is', 'pathetic', 'and', 'gabriella', 'lies', 'about', 'everything', 'she', 'could']"
251,['food'],2,"['the', 'environment', 'is', 'romantic', 'but', 'the', 'aspect', 'term', 'is', 'horrible', 'the', 'service', 'is', 'pathetic', 'and', 'gabriella', 'lies', 'about', 'everything', 'she', 'could']"
252,['service'],2,"['the', 'environment', 'is', 'romantic', 'but', 'the', 'food', 'is', 'horrible', 'the', 'aspect', 'term', 'is', 'pathetic', 'and', 'gabriella', 'lies', 'about', 'everything', 'she', 'could']"
